4.581038992996264483e+02,0.000000000000000000e+00,1.387990473550813135e+02,0.000000000000000000e+00,1.648244754060543965e-02,8.491665910582542331e-03,1.516764277860577301e-03,1.317382746266101094e+03,0.000000000000000000e+00,3.45E-04,6.23E+01,62.300345
2.625284521827127833e+02,0.000000000000000000e+00,1.144508144113254531e+02,0.000000000000000000e+00,1.378522761604931632e-02,4.568419499727606296e-03,2.185415170004425256e-01,4.531746693666670467e+02,0.000000000000000000e+00,7.95E-04,4.89E-03,0.005685
3.316003888680245382e+02,0.000000000000000000e+00,2.199759762371577096e+02,0.000000000000000000e+00,3.564143616395439307e-01,8.881674430357265225e-04,2.129280237443091292e-02,2.944739654518101588e+02,0.000000000000000000e+00,5.24E-03,8.97E-01,0.90224
3.749453954796785524e+02,0.000000000000000000e+00,9.760316316744517451e+01,0.000000000000000000e+00,7.490097115679092204e-04,1.398345732802524014e-04,1.287985551269802409e-01,4.752998713783710627e+03,0.000000000000000000e+00,7.48E-07,9.47E-03,0.009470748
7.309664645347650946e+01,0.000000000000000000e+00,6.487444944317189766e+01,0.000000000000000000e+00,8.912406762610094457e-01,6.734150657750821722e-02,1.429603232706966429e-04,1.494918311769914965e+02,0.000000000000000000e+00,7.23E-05,4.27E+01,42.7000723
2.921210801486004698e+02,0.000000000000000000e+00,1.008641116842057670e+02,0.000000000000000000e+00,4.520281866999976139e-01,6.872008822285521901e-02,4.867082713064422401e-04,2.065529981203609395e+02,0.000000000000000000e+00,4.58E-03,3.98E+02,398.00458
1.306662936619635502e+03,0.000000000000000000e+00,3.668198602447220651e+02,0.000000000000000000e+00,7.890230833981744241e-02,2.734284398071606188e-04,6.411810790841074477e-03,3.191173339605492401e+03,0.000000000000000000e+00,4.72E-03,2.46E+01,24.60472
1.069886044663938947e+03,0.000000000000000000e+00,4.296334567934777056e+02,0.000000000000000000e+00,6.206964877771600341e-04,7.488372483182758055e-01,1.027072639606669408e-04,5.562557681246426000e+02,0.000000000000000000e+00,4.53E-02,7.27E+04,72700.0453
1.921255008067128927e+02,0.000000000000000000e+00,1.216537414354806543e+02,0.000000000000000000e+00,1.352424754217350922e-01,1.284135526169644277e-02,2.083204347291034153e-01,5.216410220767708779e+03,0.000000000000000000e+00,9.13E-09,5.46E-03,0.0054600091299999995
1.663414586552835317e+03,0.000000000000000000e+00,8.521258447474519926e+01,0.000000000000000000e+00,2.989837362549906835e-04,1.699507291891313998e-01,6.738804516813180941e-03,1.462569497035165796e+03,0.000000000000000000e+00,3.48E-01,2.49E+00,2.838
