1.000000000000000000e+00,1.000000000000000021e-08,nan
1.000000000000000000e+00,1.151395399326448165e-08,nan
1.000000000000000000e+00,1.325711365590108153e-08,nan
1.000000000000000000e+00,1.526417967175233425e-08,nan
1.000000000000000000e+00,1.757510624854792927e-08,nan
1.000000000000000000e+00,2.023589647725155554e-08,4.17e+05
1.000000000000000000e+00,2.329951810515371946e-08,3.99e+05
1.000000000000000000e+00,2.682695795279727165e-08,3.82e+05
1.000000000000000000e+00,3.088843596477478334e-08,3.63e+05
1.000000000000000000e+00,3.556480306223128687e-08,3.46e+05
1.000000000000000000e+00,4.094915062380427607e-08,3.29e+05
1.000000000000000000e+00,4.714866363457389918e-08,3.14e+05
1.000000000000000000e+00,5.428675439323859535e-08,2.99e+05
1.000000000000000000e+00,6.250551925273976160e-08,2.82e+05
1.000000000000000000e+00,7.196856730011513376e-08,2.68e+05
1.000000000000000000e+00,8.286427728546842595e-08,2.55e+05
1.000000000000000000e+00,9.540954763499944117e-08,2.40e+05
1.000000000000000000e+00,1.098541141987557273e-07,2.28e+05
1.000000000000000000e+00,1.264855216855295670e-07,2.15e+05
1.000000000000000000e+00,1.456348477501244315e-07,2.04e+05
1.000000000000000000e+00,1.676832936811010036e-07,1.93e+05
1.000000000000000000e+00,1.930697728883249708e-07,1.82e+05
1.000000000000000000e+00,2.222996482526195486e-07,1.72e+05
1.000000000000000000e+00,2.559547922699532958e-07,1.62e+05
1.000000000000000000e+00,2.947051702551809826e-07,1.53e+05
1.000000000000000000e+00,3.393221771895329454e-07,1.44e+05
1.000000000000000000e+00,3.906939937054620761e-07,1.36e+05
1.000000000000000000e+00,4.498432668969444155e-07,1.28e+05
1.000000000000000000e+00,5.179474679231212542e-07,1.21e+05
1.000000000000000000e+00,5.963623316594636021e-07,1.14e+05
1.000000000000000000e+00,6.866488450042998206e-07,1.07e+05
1.000000000000000000e+00,7.906043210907701712e-07,1.01e+05
1.000000000000000000e+00,9.102981779915227355e-07,9.51e+04
1.000000000000000000e+00,1.048113134154685335e-06,8.97e+04
1.000000000000000000e+00,1.206792640639328838e-06,8.46e+04
1.000000000000000000e+00,1.389495494373135967e-06,7.98e+04
1.000000000000000000e+00,1.599858719606057360e-06,7.54e+04
1.000000000000000000e+00,1.842069969326716407e-06,7.13e+04
1.000000000000000000e+00,2.120950887920192385e-06,6.74e+04
1.000000000000000000e+00,2.442053094548649690e-06,6.37e+04
1.000000000000000000e+00,2.811768697974230796e-06,6.03e+04
1.000000000000000000e+00,3.237457542817639909e-06,5.69e+04
1.000000000000000000e+00,3.727593720314938057e-06,5.39e+04
1.000000000000000000e+00,4.291934260128778356e-06,5.10e+04
1.000000000000000000e+00,4.941713361323838616e-06,4.82e+04
1.000000000000000000e+00,5.689866029018293215e-06,4.56e+04
1.000000000000000000e+00,6.551285568595509496e-06,4.29e+04
1.000000000000000000e+00,7.543120063354607246e-06,4.04e+04
1.000000000000000000e+00,8.685113737513519902e-06,3.81e+04
1.000000000000000000e+00,1.000000000000000082e-05,3.56e+04
1.151395399326447411e+00,1.000000000000000021e-08,nan
1.151395399326447411e+00,1.151395399326448165e-08,nan
1.151395399326447411e+00,1.325711365590108153e-08,4.33e+05
1.151395399326447411e+00,1.526417967175233425e-08,4.09e+05
1.151395399326447411e+00,1.757510624854792927e-08,3.86e+05
1.151395399326447411e+00,2.023589647725155554e-08,3.64e+05
1.151395399326447411e+00,2.329951810515371946e-08,3.42e+05
1.151395399326447411e+00,2.682695795279727165e-08,3.20e+05
1.151395399326447411e+00,3.088843596477478334e-08,3.00e+05
1.151395399326447411e+00,3.556480306223128687e-08,2.81e+05
1.151395399326447411e+00,4.094915062380427607e-08,2.63e+05
1.151395399326447411e+00,4.714866363457389918e-08,2.46e+05
1.151395399326447411e+00,5.428675439323859535e-08,2.29e+05
1.151395399326447411e+00,6.250551925273976160e-08,2.14e+05
1.151395399326447411e+00,7.196856730011513376e-08,1.99e+05
1.151395399326447411e+00,8.286427728546842595e-08,1.85e+05
1.151395399326447411e+00,9.540954763499944117e-08,1.72e+05
1.151395399326447411e+00,1.098541141987557273e-07,1.60e+05
1.151395399326447411e+00,1.264855216855295670e-07,1.48e+05
1.151395399326447411e+00,1.456348477501244315e-07,1.37e+05
1.151395399326447411e+00,1.676832936811010036e-07,1.27e+05
1.151395399326447411e+00,1.930697728883249708e-07,1.18e+05
1.151395399326447411e+00,2.222996482526195486e-07,1.09e+05
1.151395399326447411e+00,2.559547922699532958e-07,1.01e+05
1.151395399326447411e+00,2.947051702551809826e-07,9.33e+04
1.151395399326447411e+00,3.393221771895329454e-07,8.63e+04
1.151395399326447411e+00,3.906939937054620761e-07,7.96e+04
1.151395399326447411e+00,4.498432668969444155e-07,7.36e+04
1.151395399326447411e+00,5.179474679231212542e-07,6.80e+04
1.151395399326447411e+00,5.963623316594636021e-07,6.28e+04
1.151395399326447411e+00,6.866488450042998206e-07,5.80e+04
1.151395399326447411e+00,7.906043210907701712e-07,5.36e+04
1.151395399326447411e+00,9.102981779915227355e-07,4.95e+04
1.151395399326447411e+00,1.048113134154685335e-06,4.58e+04
1.151395399326447411e+00,1.206792640639328838e-06,4.24e+04
1.151395399326447411e+00,1.389495494373135967e-06,3.92e+04
1.151395399326447411e+00,1.599858719606057360e-06,3.64e+04
1.151395399326447411e+00,1.842069969326716407e-06,3.37e+04
1.151395399326447411e+00,2.120950887920192385e-06,3.13e+04
1.151395399326447411e+00,2.442053094548649690e-06,2.90e+04
1.151395399326447411e+00,2.811768697974230796e-06,2.69e+04
1.151395399326447411e+00,3.237457542817639909e-06,2.50e+04
1.151395399326447411e+00,3.727593720314938057e-06,2.31e+04
1.151395399326447411e+00,4.291934260128778356e-06,2.15e+04
1.151395399326447411e+00,4.941713361323838616e-06,1.99e+04
1.151395399326447411e+00,5.689866029018293215e-06,1.84e+04
1.151395399326447411e+00,6.551285568595509496e-06,1.71e+04
1.151395399326447411e+00,7.543120063354607246e-06,1.57e+04
1.151395399326447411e+00,8.685113737513519902e-06,1.45e+04
1.151395399326447411e+00,1.000000000000000082e-05,1.34e+04
1.325711365590109159e+00,1.000000000000000021e-08,4.21e+05
1.325711365590109159e+00,1.151395399326448165e-08,3.92e+05
1.325711365590109159e+00,1.325711365590108153e-08,3.63e+05
1.325711365590109159e+00,1.526417967175233425e-08,3.36e+05
1.325711365590109159e+00,1.757510624854792927e-08,3.10e+05
1.325711365590109159e+00,2.023589647725155554e-08,2.86e+05
1.325711365590109159e+00,2.329951810515371946e-08,2.62e+05
1.325711365590109159e+00,2.682695795279727165e-08,2.41e+05
1.325711365590109159e+00,3.088843596477478334e-08,2.21e+05
1.325711365590109159e+00,3.556480306223128687e-08,2.02e+05
1.325711365590109159e+00,4.094915062380427607e-08,1.84e+05
1.325711365590109159e+00,4.714866363457389918e-08,1.68e+05
1.325711365590109159e+00,5.428675439323859535e-08,1.53e+05
1.325711365590109159e+00,6.250551925273976160e-08,1.39e+05
1.325711365590109159e+00,7.196856730011513376e-08,1.26e+05
1.325711365590109159e+00,8.286427728546842595e-08,1.14e+05
1.325711365590109159e+00,9.540954763499944117e-08,1.04e+05
1.325711365590109159e+00,1.098541141987557273e-07,9.38e+04
1.325711365590109159e+00,1.264855216855295670e-07,8.48e+04
1.325711365590109159e+00,1.456348477501244315e-07,7.65e+04
1.325711365590109159e+00,1.676832936811010036e-07,6.91e+04
1.325711365590109159e+00,1.930697728883249708e-07,6.23e+04
1.325711365590109159e+00,2.222996482526195486e-07,5.61e+04
1.325711365590109159e+00,2.559547922699532958e-07,5.05e+04
1.325711365590109159e+00,2.947051702551809826e-07,4.55e+04
1.325711365590109159e+00,3.393221771895329454e-07,4.09e+04
1.325711365590109159e+00,3.906939937054620761e-07,3.68e+04
1.325711365590109159e+00,4.498432668969444155e-07,3.31e+04
1.325711365590109159e+00,5.179474679231212542e-07,2.98e+04
1.325711365590109159e+00,5.963623316594636021e-07,2.68e+04
1.325711365590109159e+00,6.866488450042998206e-07,2.42e+04
1.325711365590109159e+00,7.906043210907701712e-07,2.18e+04
1.325711365590109159e+00,9.102981779915227355e-07,1.96e+04
1.325711365590109159e+00,1.048113134154685335e-06,1.77e+04
1.325711365590109159e+00,1.206792640639328838e-06,1.60e+04
1.325711365590109159e+00,1.389495494373135967e-06,1.44e+04
1.325711365590109159e+00,1.599858719606057360e-06,1.30e+04
1.325711365590109159e+00,1.842069969326716407e-06,1.18e+04
1.325711365590109159e+00,2.120950887920192385e-06,1.06e+04
1.325711365590109159e+00,2.442053094548649690e-06,9.59e+03
1.325711365590109159e+00,2.811768697974230796e-06,8.65e+03
1.325711365590109159e+00,3.237457542817639909e-06,7.80e+03
1.325711365590109159e+00,3.727593720314938057e-06,7.03e+03
1.325711365590109159e+00,4.291934260128778356e-06,6.32e+03
1.325711365590109159e+00,4.941713361323838616e-06,5.68e+03
1.325711365590109159e+00,5.689866029018293215e-06,5.10e+03
1.325711365590109159e+00,6.551285568595509496e-06,4.57e+03
1.325711365590109159e+00,7.543120063354607246e-06,4.09e+03
1.325711365590109159e+00,8.685113737513519902e-06,3.65e+03
1.325711365590109159e+00,1.000000000000000082e-05,3.25e+03
1.526417967175233370e+00,1.000000000000000021e-08,3.29e+05
1.526417967175233370e+00,1.151395399326448165e-08,2.97e+05
1.526417967175233370e+00,1.325711365590108153e-08,2.68e+05
1.526417967175233370e+00,1.526417967175233425e-08,2.40e+05
1.526417967175233370e+00,1.757510624854792927e-08,2.15e+05
1.526417967175233370e+00,2.023589647725155554e-08,1.92e+05
1.526417967175233370e+00,2.329951810515371946e-08,1.71e+05
1.526417967175233370e+00,2.682695795279727165e-08,1.52e+05
1.526417967175233370e+00,3.088843596477478334e-08,1.35e+05
1.526417967175233370e+00,3.556480306223128687e-08,1.19e+05
1.526417967175233370e+00,4.094915062380427607e-08,1.05e+05
1.526417967175233370e+00,4.714866363457389918e-08,9.28e+04
