8.480249141101991199e+02,0.000000000000000000e+00,1.117954292668390224e+02,0.000000000000000000e+00,1.455178574214076358e-03,2.166374691167715066e-03,1.273240636561284939e-03,1.472030442860365611e+03,0.000000000000000000e+00,8.31E-03,8.20E+01,82.00831
1.060716720599082237e+03,0.000000000000000000e+00,6.133661804410579634e+02,0.000000000000000000e+00,7.440243664430449266e-01,1.747126022812784951e-01,4.561061273280986317e-02,4.638383324356183039e+03,0.000000000000000000e+00,2.75E-04,1.69E+00,1.690275
9.648953842450221146e+02,0.000000000000000000e+00,1.081810699753032452e+02,0.000000000000000000e+00,5.760710459666842833e-04,1.428286994089433945e-04,1.552097830667139786e-03,1.521311757796908353e+02,0.000000000000000000e+00,9.53E+01,5.33E+01,148.6
2.587554824873734560e+02,0.000000000000000000e+00,1.338395550414736306e+02,0.000000000000000000e+00,8.016603408645061046e-01,3.186767174464369672e-03,5.036979890800116419e-03,1.140790039428131024e+02,0.000000000000000000e+00,2.49E-03,6.14E+00,6.14249
3.021172348419015634e+02,0.000000000000000000e+00,1.267553909968264492e+02,0.000000000000000000e+00,2.122426616241886144e-04,3.381838899521691366e-01,1.008789097709799666e-02,6.710929527817347662e+03,0.000000000000000000e+00,5.23E-08,1.62E+00,1.6200000523000002
1.523841410356275901e+03,0.000000000000000000e+00,1.048475177859327516e+02,0.000000000000000000e+00,4.489161364189801773e-03,2.337420634828548949e-01,1.315866774563197714e-04,2.935937287463483699e+03,0.000000000000000000e+00,1.68E-02,4.85E+03,4850.0168
6.734870825401658294e+02,0.000000000000000000e+00,5.245105519223345709e+02,0.000000000000000000e+00,1.433559230914151672e-04,1.372188392864486309e-02,2.116082293716125828e-01,9.669378036519658053e+03,0.000000000000000000e+00,1.51E-06,6.41E-02,0.06410151
3.834008948218593673e+02,0.000000000000000000e+00,8.850858440400121196e+01,0.000000000000000000e+00,1.529742955177870387e-02,7.610061014949330398e-03,1.028019138928482052e-04,2.722347082990922900e+03,0.000000000000000000e+00,7.49E-06,6.24E+03,6240.00000749
5.045831509016120435e+02,0.000000000000000000e+00,9.415248900321749659e+01,0.000000000000000000e+00,9.306724964577999248e-01,4.418394874848441812e-04,9.225639913938961725e-03,7.227463358668022920e+03,0.000000000000000000e+00,8.28E-07,1.37E+00,1.370000828
5.439465553509094207e+02,0.000000000000000000e+00,9.247317345843195824e+01,0.000000000000000000e+00,2.186925473932989361e-02,2.832338883217752623e-03,2.013865226745861065e-04,8.137500890558197852e+02,0.000000000000000000e+00,6.02E-03,1.76E+03,1760.00602
2.946463093620566269e+02,0.000000000000000000e+00,1.259643979775286908e+02,0.000000000000000000e+00,1.188249091037135241e-03,5.792636648819782502e-04,1.061457451728359952e-01,7.210838993694969759e+03,0.000000000000000000e+00,3.40E-08,1.58E-02,0.015800034
5.868397795283384539e+02,0.000000000000000000e+00,1.082657529343461960e+02,0.000000000000000000e+00,1.621515080585911872e-01,8.334740624385653411e-04,2.049420910791783829e-04,1.244255275987679852e+03,0.000000000000000000e+00,1.64E-03,2.30E+03,2300.00164
1.732717328623446349e+02,0.000000000000000000e+00,8.375823593097007347e+01,0.000000000000000000e+00,1.433559230914151672e-04,1.228595558293973586e-02,1.825265867717440612e-03,1.132936113351745888e+02,0.000000000000000000e+00,1.49E-02,2.89E+01,28.9149
