1.444878964762929172e+03,0.000000000000000000e+00,1.285533335584909480e+02,0.000000000000000000e+00,6.201250112525637844e-04,5.981053370711909567e-01,2.595024211399737154e-03,2.351999059352169468e+02,0.000000000000000000e+00,0,0,0
2.399364118827452899e+02,0.000000000000000000e+00,5.924526400989059738e+01,0.000000000000000000e+00,1.984859512346579501e-03,3.204428421685639149e-03,2.831686722958254385e-04,4.557911376843469043e+03,0.000000000000000000e+00,0,0,0
1.466520709104744128e+03,0.000000000000000000e+00,4.249526110148830185e+02,0.000000000000000000e+00,2.748171961642950981e-02,2.620848060742788786e-04,1.276469966862507882e-04,2.841484913365730335e+03,0.000000000000000000e+00,0,0,0
1.897106040093478668e+03,0.000000000000000000e+00,1.159230745317917354e+03,0.000000000000000000e+00,2.824522863270668808e-03,8.452646356755461401e-03,9.466678316175338587e-03,1.222105534487765908e+03,0.000000000000000000e+00,0,0,0
5.872991512929731925e+02,0.000000000000000000e+00,5.660925742119960660e+02,0.000000000000000000e+00,5.059066720355107679e-04,7.990799964778460066e-03,9.244780192415438802e-02,1.018358728340887069e+03,0.000000000000000000e+00,0,0,0
8.149548383275843833e+01,0.000000000000000000e+00,7.901514421872538207e+01,0.000000000000000000e+00,8.625684705825071782e-03,3.013338391713610981e-02,1.751153967505844188e-03,3.849094164672382249e+03,0.000000000000000000e+00,0,0,0
7.169939796757299746e+02,0.000000000000000000e+00,9.200403614876022118e+01,0.000000000000000000e+00,1.168710028539464083e-03,1.695598143121864387e-03,1.777153628020360391e-03,8.286895058781683474e+03,0.000000000000000000e+00,0,0,0
4.267854017507060576e+02,0.000000000000000000e+00,4.617622508001063153e+01,0.000000000000000000e+00,5.870523997342639438e-02,2.489657547395635485e-03,1.245115160030425144e-04,1.076225282790275060e+03,0.000000000000000000e+00,0,0,0
8.801373286248054910e+02,0.000000000000000000e+00,9.867826034874906327e+01,0.000000000000000000e+00,3.456637724634047809e-02,4.927983748317096152e-02,1.100535764185664542e-04,1.296018679696461220e+02,0.000000000000000000e+00,0,0,0
1.082517541333924328e+03,0.000000000000000000e+00,3.825019364899909533e+02,0.000000000000000000e+00,2.523714389928633688e-04,2.739326282577478604e-04,6.574788520025430516e-02,1.233130673975854847e+02,0.000000000000000000e+00,0,0,0
3.626814432653189328e+02,0.000000000000000000e+00,1.921255008067128927e+02,0.000000000000000000e+00,2.967886202008341895e-04,4.025876851773459988e-04,5.160256233373761159e-02,3.802401790590913606e+02,0.000000000000000000e+00,0,0,0
9.279936142867687465e+01,0.000000000000000000e+00,5.024812358779006871e+01,0.000000000000000000e+00,4.169289060593665895e-04,4.978169812945326678e-02,2.826474843853245137e-04,5.815358028119760093e+03,0.000000000000000000e+00,0,0,0
6.071584764962252621e+02,0.000000000000000000e+00,6.262985784671775491e+01,0.000000000000000000e+00,1.845128438855577174e-04,7.148014396731045862e-03,3.423366885167627516e-04,1.695598143121864496e+03,0.000000000000000000e+00,0,0,0
2.317254929233864118e+02,0.000000000000000000e+00,1.470157426705858086e+02,0.000000000000000000e+00,3.878455973458884432e-02,3.739015587920551109e-01,6.110526162075229995e-04,5.357632214715099508e+03,0.000000000000000000e+00,0,0,0
1.976662739978474065e+03,0.000000000000000000e+00,1.473998637344054487e+03,0.000000000000000000e+00,2.933909711456835628e-02,5.823398599151108357e-01,5.165011670172412611e-02,5.396015733742046905e+02,0.000000000000000000e+00,0,0,0
2.943006787137177298e+02,0.000000000000000000e+00,1.734073680807856590e+02,0.000000000000000000e+00,9.519143192632570361e-03,1.296317163236895276e-01,2.953568412349564243e-01,1.353047774579807538e+03,0.000000000000000000e+00,0,0,0
1.299017083837594100e+03,0.000000000000000000e+00,1.865698503506404506e+02,0.000000000000000000e+00,3.130037602569437083e-01,4.665163689265792177e-04,1.620022148337894596e-01,6.089455454099885173e+03,0.000000000000000000e+00,0,0,0
7.777815186261121880e+02,0.000000000000000000e+00,7.512620174115676264e+01,0.000000000000000000e+00,3.484610295359495506e-03,4.131060983498108241e-04,1.573329486189455929e-04,2.910357867792966772e+03,0.000000000000000000e+00,0,0,0
