12.589254117941667, 9.393213803794819e-6,1.12e-01
16.967959918688976, 7.013618142822063e-6,1.08e-01
29.03775007273506, 3.946943216409032e-6,1.12e-01
41.90079105786669, 2.7073476026570504e-6,1.13e-01
59.43935308356518, 1.7058144742472978e-6,9.24e-02
74.19427072122866, 0.9595405827867813e-6,1.04e-01
101.72024731297093, 0.41447320387907205e-6,4.44e-02
143.07229891937558, 0.1468517662221229e-6,9.85e-02
253.3399635360766, 0.06715127144496917e-6,1.08e-01
433.5478501746014, 0.03743472445392638e-6,1.09e-01
698.9473207273472, 0.02271668047618375e-6,1.11e-01
84.31909292866251, 0.6517881436714184e-6,5.51e-02
112.68130079648533, 0.20815020684399388e-6,1.10e-01
21.72886476740597, 5.437923712988549e-6,1.08e-01
191.19717955004984, 0.09698919066949567e-6,1.02e-01
330.0034791125285, 0.050612789184920993e-6,1.07e-01
564.74429427713, 0.02848256076521793e-6,1.09e-01
895.0593874810795, 0.017780101007655546e-6,1.10e-01
