1.000000000000000000e+00,1.000000000000000021e-08
1.000000000000000000e+00,1.072267222010323102e-08
1.000000000000000000e+00,1.149756995397735654e-08
1.000000000000000000e+00,1.232846739442065987e-08
1.000000000000000000e+00,1.321941148466028752e-08
1.000000000000000000e+00,1.417474162926804713e-08
1.000000000000000000e+00,1.519911082952933033e-08
1.000000000000000000e+00,1.629750834620643328e-08
1.000000000000000000e+00,1.747528400007682905e-08
1.000000000000000000e+00,1.873817422860383085e-08
1.000000000000000000e+00,2.009233002565045869e-08
1.000000000000000000e+00,2.154434690031882249e-08
1.000000000000000000e+00,2.310129700083157947e-08
1.000000000000000000e+00,2.477076355991708871e-08
1.000000000000000000e+00,2.656087782946683975e-08
1.000000000000000000e+00,2.848035868435804881e-08
1.000000000000000000e+00,3.053855508833412142e-08
1.000000000000000000e+00,3.274549162877731996e-08
1.000000000000000000e+00,3.511191734215127655e-08
1.000000000000000000e+00,3.764935806792471369e-08
1.000000000000000000e+00,4.037017258596557953e-08
1.000000000000000000e+00,4.328761281083061248e-08
1.000000000000000000e+00,4.641588833612782064e-08
1.000000000000000000e+00,4.977023564332114007e-08
1.000000000000000000e+00,5.336699231206312549e-08
1.000000000000000000e+00,5.722367659350220138e-08
1.000000000000000000e+00,6.135907273413176377e-08
1.000000000000000000e+00,6.579332246575681788e-08
1.000000000000000000e+00,7.054802310718645573e-08
1.000000000000000000e+00,7.564633275546290316e-08
1.000000000000000000e+00,8.111308307896872595e-08
1.000000000000000000e+00,8.697490026177834228e-08
1.000000000000000000e+00,9.326033468832199824e-08
1.000000000000000000e+00,9.999999999999999547e-08
1.000000000000000000e+00,1.072267222010323201e-07
1.000000000000000000e+00,1.149756995397735621e-07
1.000000000000000000e+00,1.232846739442065921e-07
1.000000000000000000e+00,1.321941148466028818e-07
1.000000000000000000e+00,1.417474162926804879e-07
1.000000000000000000e+00,1.519911082952933099e-07
1.000000000000000000e+00,1.629750834620643593e-07
1.000000000000000000e+00,1.747528400007682905e-07
1.000000000000000000e+00,1.873817422860383085e-07
1.000000000000000000e+00,2.009233002565045869e-07
1.000000000000000000e+00,2.154434690031886683e-07
1.000000000000000000e+00,2.310129700083158013e-07
1.000000000000000000e+00,2.477076355991713966e-07
1.000000000000000000e+00,2.656087782946683843e-07
1.000000000000000000e+00,2.848035868435804881e-07
1.000000000000000000e+00,3.053855508833412407e-07
1.000000000000000000e+00,3.274549162877731732e-07
1.000000000000000000e+00,3.511191734215127655e-07
1.000000000000000000e+00,3.764935806792471236e-07
1.000000000000000000e+00,4.037017258596558085e-07
1.000000000000000000e+00,4.328761281083061645e-07
1.000000000000000000e+00,4.641588833612782064e-07
1.000000000000000000e+00,4.977023564332113875e-07
1.000000000000000000e+00,5.336699231206312813e-07
1.000000000000000000e+00,5.722367659350220535e-07
1.000000000000000000e+00,6.135907273413176112e-07
1.000000000000000000e+00,6.579332246575682053e-07
1.000000000000000000e+00,7.054802310718645308e-07
1.000000000000000000e+00,7.564633275546290581e-07
1.000000000000000000e+00,8.111308307896872065e-07
1.000000000000000000e+00,8.697490026177834757e-07
1.000000000000000000e+00,9.326033468832199295e-07
1.000000000000000000e+00,9.999999999999999547e-07
1.000000000000000000e+00,1.072267222010323201e-06
1.000000000000000000e+00,1.149756995397735701e-06
1.000000000000000000e+00,1.232846739442065973e-06
1.000000000000000000e+00,1.321941148466028818e-06
1.000000000000000000e+00,1.417474162926804879e-06
1.000000000000000000e+00,1.519911082952933046e-06
1.000000000000000000e+00,1.629750834620646875e-06
1.000000000000000000e+00,1.747528400007682905e-06
1.000000000000000000e+00,1.873817422860386897e-06
1.000000000000000000e+00,2.009233002565045763e-06
1.000000000000000000e+00,2.154434690031886471e-06
1.000000000000000000e+00,2.310129700083158172e-06
1.000000000000000000e+00,2.477076355991714072e-06
1.000000000000000000e+00,2.656087782946684055e-06
1.000000000000000000e+00,2.848035868435804987e-06
1.000000000000000000e+00,3.053855508833412301e-06
1.000000000000000000e+00,3.274549162877731520e-06
1.000000000000000000e+00,3.511191734215127549e-06
1.000000000000000000e+00,3.764935806792471130e-06
1.000000000000000000e+00,4.037017258596549403e-06
1.000000000000000000e+00,4.328761281083061327e-06
1.000000000000000000e+00,4.641588833612781958e-06
1.000000000000000000e+00,4.977023564332114298e-06
1.000000000000000000e+00,5.336699231206313025e-06
1.000000000000000000e+00,5.722367659350220323e-06
1.000000000000000000e+00,6.135907273413175477e-06
1.000000000000000000e+00,6.579332246575682688e-06
1.000000000000000000e+00,7.054802310718645520e-06
1.000000000000000000e+00,7.564633275546290581e-06
1.000000000000000000e+00,8.111308307896872700e-06
1.000000000000000000e+00,8.697490026177834757e-06
1.000000000000000000e+00,9.326033468832199718e-06
1.000000000000000000e+00,1.000000000000000082e-05
1.072267222010323318e+00,1.000000000000000021e-08
1.072267222010323318e+00,1.072267222010323102e-08
1.072267222010323318e+00,1.149756995397735654e-08
1.072267222010323318e+00,1.232846739442065987e-08
1.072267222010323318e+00,1.321941148466028752e-08
1.072267222010323318e+00,1.417474162926804713e-08
1.072267222010323318e+00,1.519911082952933033e-08
1.072267222010323318e+00,1.629750834620643328e-08
1.072267222010323318e+00,1.747528400007682905e-08
1.072267222010323318e+00,1.873817422860383085e-08
1.072267222010323318e+00,2.009233002565045869e-08
1.072267222010323318e+00,2.154434690031882249e-08
1.072267222010323318e+00,2.310129700083157947e-08
1.072267222010323318e+00,2.477076355991708871e-08
1.072267222010323318e+00,2.656087782946683975e-08
1.072267222010323318e+00,2.848035868435804881e-08
1.072267222010323318e+00,3.053855508833412142e-08
1.072267222010323318e+00,3.274549162877731996e-08
1.072267222010323318e+00,3.511191734215127655e-08
1.072267222010323318e+00,3.764935806792471369e-08
1.072267222010323318e+00,4.037017258596557953e-08
1.072267222010323318e+00,4.328761281083061248e-08
1.072267222010323318e+00,4.641588833612782064e-08
1.072267222010323318e+00,4.977023564332114007e-08
1.072267222010323318e+00,5.336699231206312549e-08
1.072267222010323318e+00,5.722367659350220138e-08
1.072267222010323318e+00,6.135907273413176377e-08
1.072267222010323318e+00,6.579332246575681788e-08
1.072267222010323318e+00,7.054802310718645573e-08
1.072267222010323318e+00,7.564633275546290316e-08
1.072267222010323318e+00,8.111308307896872595e-08
1.072267222010323318e+00,8.697490026177834228e-08
1.072267222010323318e+00,9.326033468832199824e-08
1.072267222010323318e+00,9.999999999999999547e-08
1.072267222010323318e+00,1.072267222010323201e-07
1.072267222010323318e+00,1.149756995397735621e-07
1.072267222010323318e+00,1.232846739442065921e-07
1.072267222010323318e+00,1.321941148466028818e-07
1.072267222010323318e+00,1.417474162926804879e-07
1.072267222010323318e+00,1.519911082952933099e-07
1.072267222010323318e+00,1.629750834620643593e-07
1.072267222010323318e+00,1.747528400007682905e-07
1.072267222010323318e+00,1.873817422860383085e-07
1.072267222010323318e+00,2.009233002565045869e-07
1.072267222010323318e+00,2.154434690031886683e-07
1.072267222010323318e+00,2.310129700083158013e-07
1.072267222010323318e+00,2.477076355991713966e-07
1.072267222010323318e+00,2.656087782946683843e-07
1.072267222010323318e+00,2.848035868435804881e-07
1.072267222010323318e+00,3.053855508833412407e-07
1.072267222010323318e+00,3.274549162877731732e-07
1.072267222010323318e+00,3.511191734215127655e-07
1.072267222010323318e+00,3.764935806792471236e-07
1.072267222010323318e+00,4.037017258596558085e-07
1.072267222010323318e+00,4.328761281083061645e-07
1.072267222010323318e+00,4.641588833612782064e-07
1.072267222010323318e+00,4.977023564332113875e-07
1.072267222010323318e+00,5.336699231206312813e-07
1.072267222010323318e+00,5.722367659350220535e-07
1.072267222010323318e+00,6.135907273413176112e-07
1.072267222010323318e+00,6.579332246575682053e-07
1.072267222010323318e+00,7.054802310718645308e-07
1.072267222010323318e+00,7.564633275546290581e-07
1.072267222010323318e+00,8.111308307896872065e-07
1.072267222010323318e+00,8.697490026177834757e-07
1.072267222010323318e+00,9.326033468832199295e-07
1.072267222010323318e+00,9.999999999999999547e-07
1.072267222010323318e+00,1.072267222010323201e-06
1.072267222010323318e+00,1.149756995397735701e-06
1.072267222010323318e+00,1.232846739442065973e-06
1.072267222010323318e+00,1.321941148466028818e-06
1.072267222010323318e+00,1.417474162926804879e-06
1.072267222010323318e+00,1.519911082952933046e-06
1.072267222010323318e+00,1.629750834620646875e-06
1.072267222010323318e+00,1.747528400007682905e-06
1.072267222010323318e+00,1.873817422860386897e-06
1.072267222010323318e+00,2.009233002565045763e-06
1.072267222010323318e+00,2.154434690031886471e-06
1.072267222010323318e+00,2.310129700083158172e-06
1.072267222010323318e+00,2.477076355991714072e-06
1.072267222010323318e+00,2.656087782946684055e-06
1.072267222010323318e+00,2.848035868435804987e-06
1.072267222010323318e+00,3.053855508833412301e-06
1.072267222010323318e+00,3.274549162877731520e-06
1.072267222010323318e+00,3.511191734215127549e-06
1.072267222010323318e+00,3.764935806792471130e-06
1.072267222010323318e+00,4.037017258596549403e-06
1.072267222010323318e+00,4.328761281083061327e-06
1.072267222010323318e+00,4.641588833612781958e-06
1.072267222010323318e+00,4.977023564332114298e-06
1.072267222010323318e+00,5.336699231206313025e-06
1.072267222010323318e+00,5.722367659350220323e-06
1.072267222010323318e+00,6.135907273413175477e-06
1.072267222010323318e+00,6.579332246575682688e-06
1.072267222010323318e+00,7.054802310718645520e-06
1.072267222010323318e+00,7.564633275546290581e-06
1.072267222010323318e+00,8.111308307896872700e-06
1.072267222010323318e+00,8.697490026177834757e-06
1.072267222010323318e+00,9.326033468832199718e-06
1.072267222010323318e+00,1.000000000000000082e-05
1.149756995397735793e+00,1.000000000000000021e-08
1.149756995397735793e+00,1.072267222010323102e-08
1.149756995397735793e+00,1.149756995397735654e-08
1.149756995397735793e+00,1.232846739442065987e-08
1.149756995397735793e+00,1.321941148466028752e-08
1.149756995397735793e+00,1.417474162926804713e-08
1.149756995397735793e+00,1.519911082952933033e-08
1.149756995397735793e+00,1.629750834620643328e-08
1.149756995397735793e+00,1.747528400007682905e-08
1.149756995397735793e+00,1.873817422860383085e-08
1.149756995397735793e+00,2.009233002565045869e-08
1.149756995397735793e+00,2.154434690031882249e-08
1.149756995397735793e+00,2.310129700083157947e-08
1.149756995397735793e+00,2.477076355991708871e-08
1.149756995397735793e+00,2.656087782946683975e-08
1.149756995397735793e+00,2.848035868435804881e-08
1.149756995397735793e+00,3.053855508833412142e-08
1.149756995397735793e+00,3.274549162877731996e-08
1.149756995397735793e+00,3.511191734215127655e-08
1.149756995397735793e+00,3.764935806792471369e-08
1.149756995397735793e+00,4.037017258596557953e-08
1.149756995397735793e+00,4.328761281083061248e-08
1.149756995397735793e+00,4.641588833612782064e-08
1.149756995397735793e+00,4.977023564332114007e-08
1.149756995397735793e+00,5.336699231206312549e-08
1.149756995397735793e+00,5.722367659350220138e-08
1.149756995397735793e+00,6.135907273413176377e-08
1.149756995397735793e+00,6.579332246575681788e-08
1.149756995397735793e+00,7.054802310718645573e-08
1.149756995397735793e+00,7.564633275546290316e-08
1.149756995397735793e+00,8.111308307896872595e-08
1.149756995397735793e+00,8.697490026177834228e-08
1.149756995397735793e+00,9.326033468832199824e-08
1.149756995397735793e+00,9.999999999999999547e-08
1.149756995397735793e+00,1.072267222010323201e-07
1.149756995397735793e+00,1.149756995397735621e-07
1.149756995397735793e+00,1.232846739442065921e-07
1.149756995397735793e+00,1.321941148466028818e-07
1.149756995397735793e+00,1.417474162926804879e-07
1.149756995397735793e+00,1.519911082952933099e-07
1.149756995397735793e+00,1.629750834620643593e-07
1.149756995397735793e+00,1.747528400007682905e-07
1.149756995397735793e+00,1.873817422860383085e-07
1.149756995397735793e+00,2.009233002565045869e-07
1.149756995397735793e+00,2.154434690031886683e-07
1.149756995397735793e+00,2.310129700083158013e-07
1.149756995397735793e+00,2.477076355991713966e-07
1.149756995397735793e+00,2.656087782946683843e-07
1.149756995397735793e+00,2.848035868435804881e-07
1.149756995397735793e+00,3.053855508833412407e-07
1.149756995397735793e+00,3.274549162877731732e-07
1.149756995397735793e+00,3.511191734215127655e-07
1.149756995397735793e+00,3.764935806792471236e-07
1.149756995397735793e+00,4.037017258596558085e-07
1.149756995397735793e+00,4.328761281083061645e-07
1.149756995397735793e+00,4.641588833612782064e-07
1.149756995397735793e+00,4.977023564332113875e-07
1.149756995397735793e+00,5.336699231206312813e-07
1.149756995397735793e+00,5.722367659350220535e-07
1.149756995397735793e+00,6.135907273413176112e-07
1.149756995397735793e+00,6.579332246575682053e-07
1.149756995397735793e+00,7.054802310718645308e-07
1.149756995397735793e+00,7.564633275546290581e-07
1.149756995397735793e+00,8.111308307896872065e-07
1.149756995397735793e+00,8.697490026177834757e-07
1.149756995397735793e+00,9.326033468832199295e-07
1.149756995397735793e+00,9.999999999999999547e-07
1.149756995397735793e+00,1.072267222010323201e-06
1.149756995397735793e+00,1.149756995397735701e-06
1.149756995397735793e+00,1.232846739442065973e-06
1.149756995397735793e+00,1.321941148466028818e-06
1.149756995397735793e+00,1.417474162926804879e-06
1.149756995397735793e+00,1.519911082952933046e-06
1.149756995397735793e+00,1.629750834620646875e-06
1.149756995397735793e+00,1.747528400007682905e-06
1.149756995397735793e+00,1.873817422860386897e-06
1.149756995397735793e+00,2.009233002565045763e-06
1.149756995397735793e+00,2.154434690031886471e-06
1.149756995397735793e+00,2.310129700083158172e-06
1.149756995397735793e+00,2.477076355991714072e-06
1.149756995397735793e+00,2.656087782946684055e-06
1.149756995397735793e+00,2.848035868435804987e-06
1.149756995397735793e+00,3.053855508833412301e-06
1.149756995397735793e+00,3.274549162877731520e-06
1.149756995397735793e+00,3.511191734215127549e-06
1.149756995397735793e+00,3.764935806792471130e-06
1.149756995397735793e+00,4.037017258596549403e-06
1.149756995397735793e+00,4.328761281083061327e-06
1.149756995397735793e+00,4.641588833612781958e-06
1.149756995397735793e+00,4.977023564332114298e-06
1.149756995397735793e+00,5.336699231206313025e-06
1.149756995397735793e+00,5.722367659350220323e-06
1.149756995397735793e+00,6.135907273413175477e-06
1.149756995397735793e+00,6.579332246575682688e-06
1.149756995397735793e+00,7.054802310718645520e-06
1.149756995397735793e+00,7.564633275546290581e-06
1.149756995397735793e+00,8.111308307896872700e-06
1.149756995397735793e+00,8.697490026177834757e-06
1.149756995397735793e+00,9.326033468832199718e-06
1.149756995397735793e+00,1.000000000000000082e-05
1.232846739442066131e+00,1.000000000000000021e-08
1.232846739442066131e+00,1.072267222010323102e-08
1.232846739442066131e+00,1.149756995397735654e-08
1.232846739442066131e+00,1.232846739442065987e-08
1.232846739442066131e+00,1.321941148466028752e-08
1.232846739442066131e+00,1.417474162926804713e-08
1.232846739442066131e+00,1.519911082952933033e-08
1.232846739442066131e+00,1.629750834620643328e-08
1.232846739442066131e+00,1.747528400007682905e-08
1.232846739442066131e+00,1.873817422860383085e-08
1.232846739442066131e+00,2.009233002565045869e-08
1.232846739442066131e+00,2.154434690031882249e-08
1.232846739442066131e+00,2.310129700083157947e-08
1.232846739442066131e+00,2.477076355991708871e-08
1.232846739442066131e+00,2.656087782946683975e-08
1.232846739442066131e+00,2.848035868435804881e-08
1.232846739442066131e+00,3.053855508833412142e-08
1.232846739442066131e+00,3.274549162877731996e-08
1.232846739442066131e+00,3.511191734215127655e-08
1.232846739442066131e+00,3.764935806792471369e-08
1.232846739442066131e+00,4.037017258596557953e-08
1.232846739442066131e+00,4.328761281083061248e-08
1.232846739442066131e+00,4.641588833612782064e-08
1.232846739442066131e+00,4.977023564332114007e-08
1.232846739442066131e+00,5.336699231206312549e-08
1.232846739442066131e+00,5.722367659350220138e-08
1.232846739442066131e+00,6.135907273413176377e-08
1.232846739442066131e+00,6.579332246575681788e-08
1.232846739442066131e+00,7.054802310718645573e-08
1.232846739442066131e+00,7.564633275546290316e-08
1.232846739442066131e+00,8.111308307896872595e-08
1.232846739442066131e+00,8.697490026177834228e-08
1.232846739442066131e+00,9.326033468832199824e-08
1.232846739442066131e+00,9.999999999999999547e-08
1.232846739442066131e+00,1.072267222010323201e-07
1.232846739442066131e+00,1.149756995397735621e-07
